cores,level,name,price,rank,sample,score,segment,threads
2,low_end,AMD TurionX2 Dual Core Mobile RM-72,NA,3867,6,471,cpus,2
1,low_end,Intel Celeron G460 @ 1.80GHz,$52.99,3868,48,469,cpus,2
2,low_end,Intel Pentium Extreme Edition 955 @ 3.46GHz,$31.23*,3869,15,469,cpus,4
2,low_end,Intel Core2 Duo T5270 @ 1.40GHz,NA,3870,47,468,cpus,2
2,low_end,Intel Core2 Duo L7100 @ 1.20GHz,NA,3871,11,467,cpus,2
1,low_end,AMD Athlon 64 FX-59,NA,3872,1,465,cpus,1
4,low_end,Rockchip rk3326 evb board,NA,3873,2,463,cpus,4
2,low_end,Intel Atom D2700 @ 2.13GHz,NA,3874,66,461,cpus,4
2,low_end,Intel Atom E3827 @ 1.74GHz,NA,3875,2,460,cpus,2
2,low_end,Intel Celeron SU2300 @ 1.20GHz,NA,3876,65,460,cpus,2
1,low_end,AMD Opteron 154,NA,3877,2,457,cpus,1
4,low_end,ARM Cortex-A53 4 Core 1500 MHz,NA,3878,3,457,cpus,4
4,low_end,MediaTek MT6737,NA,3879,54,457,cpus,4
2,low_end,AMD Athlon Neo X2 Dual Core 6850e,NA,3880,11,456,cpus,2
4,low_end,"Qualcomm Technologies, Inc QM215",NA,3881,29,455,cpus,4
2,low_end,Intel Core2 Duo T5200 @ 1.60GHz,NA,3882,110,454,cpus,2
4,low_end,QCT APQ8064 DEB,NA,3883,5,453,cpus,4
2,low_end,AMD Turion 64 X2 Mobile TL-56,$65.40*,3884,162,451,cpus,2
1,low_end,AMD Opteron 254,NA,3885,1,451,cpus,1
4,low_end,"Qualcomm Technologies, Inc MSM8920",NA,3886,12,451,cpus,4
2,low_end,Intel Core Duo T2600 @ 2.16GHz,NA,3887,68,450,cpus,2
2,low_end,AMD Turion 64 X2 Mobile TL-58,NA,3888,176,447,cpus,2
2,low_end,AMD G-T56E,NA,3889,3,442,cpus,2
2,low_end,Intel Core2 Duo U9300 @ 1.20GHz,NA,3890,65,440,cpus,2
2,low_end,AMD E2-1800 APU,NA,3891,624,440,cpus,2
4,low_end,ARM Cortex-A53 4 Core 1512 MHz,NA,3892,15,439,cpus,4
2,low_end,Intel Atom N2800 @ 1.86GHz,NA,3893,61,438,cpus,4
2,low_end,Intel Atom D2550 @ 1.86GHz,NA,3894,63,434,cpus,4
2,low_end,Intel Atom D2560 @ 2.00GHz,NA,3895,1,433,cpus,4
2,low_end,AMD Turion Neo X2 Dual Core L625,NA,3896,29,432,cpus,2
2,low_end,AMD E-450 APU,NA,3897,1231,431,cpus,2
2,low_end,Intel Pentium D 915 @ 2.80GHz,NA,3898,997,430,cpus,2
1,low_end,AMD Athlon LE-1640,$89.95*,3899,63,430,cpus,1
2,low_end,Intel Core2 Duo U7700 @ 1.33GHz,NA,3900,24,429,cpus,2
4,low_end,Samsung Exynos 7570,NA,3901,51,429,cpus,4
1,low_end,AMD Opteron 152,NA,3902,2,428,cpus,1
4,low_end,Sony Mobile fusion3,NA,3903,5,428,cpus,4
2,low_end,AMD G-T48E,NA,3904,16,428,cpus,2
4,low_end,ARM Cortex-A53 4 Core 1296 MHz,NA,3905,11,426,cpus,4
1,low_end,Intel Celeron G440 @ 1.60GHz,$100.00,3906,21,425,cpus,1
1,low_end,Intel Xeon 3.00GHz,NA,3907,13,425,cpus,2
4,low_end,Qualcomm MSM8916,NA,3908,1,424,cpus,4
2,low_end,AMD E-350 APU,NA,3909,44,423,cpus,2
4,low_end,MediaTek MT6739WW,NA,3910,130,421,cpus,4
1,low_end,AMD Athlon LE-1620,$18.00*,3911,34,421,cpus,1
2,low_end,Intel Celeron N2810 @ 2.00GHz,$139.99*,3912,30,420,cpus,2
4,low_end,MT8765WB,NA,3913,15,419,cpus,4
1,low_end,AMD Sempron LE-1300,$27.00*,3914,50,417,cpus,1
2,low_end,AMD Athlon II Neo K325 Dual-Core,$25.99*,3915,53,417,cpus,2
1,low_end,AMD Athlon LE-1660,NA,3916,20,416,cpus,1
2,low_end,AMD E-350,NA,3917,1003,415,cpus,2
4,low_end,Samsung GrandPrimePlus LTE LTN OPEN rev04 board ba,NA,3918,1,415,cpus,4
1,low_end,Intel Celeron 450 @ 2.20GHz,$299.00*,3919,121,415,cpus,1
1,low_end,AMD Athlon LE-1600,$21.00*,3920,20,412,cpus,1
1,low_end,AMD Athlon 1640B,$50.00*,3921,18,412,cpus,1
2,low_end,AMD A4-1250 APU,NA,3922,113,411,cpus,2
4,low_end,ARM Cortex-A53 4 Core 1199 MHz,NA,3923,1,410,cpus,4
4,low_end,"Qualcomm Technologies, Inc QCM2150",NA,3924,4,409,cpus,4
2,low_end,Intel Core Duo T2500 @ 2.00GHz,$119.99*,3925,146,408,cpus,2
2,low_end,AMD E1-2100 APU,NA,3926,526,407,cpus,2
2,low_end,Intel Atom E3805 @ 1.33GHz,$20.00*,3927,2,406,cpus,2
2,low_end,Intel Atom D510 @ 1.66GHz,$97.16*,3928,63,406,cpus,4
2,low_end,Intel Core2 Duo U7500 @ 1.06GHz,NA,3929,15,405,cpus,2
4,low_end,MT8735P,NA,3930,1,405,cpus,4
1,low_end,AMD Athlon 64 FX-55,$65.00*,3931,13,404,cpus,1
2,low_end,Intel Core Duo T2450 @ 2.00GHz,NA,3932,60,404,cpus,2
2,low_end,Intel Core Duo L2500 @ 1.83GHz,NA,3933,5,404,cpus,2
1,low_end,Intel Xeon 3.60GHz,$851.00*,3934,6,403,cpus,2
2,low_end,Intel Core i7-2630UM @ 1.60GHz,NA,3935,4,400,cpus,4
4,low_end,ARM Cortex-A53 4 Core 1600 MHz,NA,3936,1,400,cpus,4
1,low_end,AMD Turion 64 Mobile ML-42,NA,3937,2,400,cpus,1
1,low_end,AMD Geode NX 2400+,NA,3938,1,400,cpus,1
4,low_end,Rockchip rk3326 863 rkisp1 board,NA,3939,2,399,cpus,4
4,low_end,QCT APQ8064 MAKO,NA,3940,1,399,cpus,4
4,low_end,ARM ARMv7 rev 4 (v7l) 4 Core 1400 MHz,NA,3941,1,399,cpus,4
2,low_end,AMD E1-1500 APU,NA,3942,208,398,cpus,2
1,low_end,AMD V140,$39.95*,3943,179,397,cpus,1
4,low_end,ARM Cortex-A53 4 Core 1392 MHz,NA,3944,2,397,cpus,4
1,low_end,Intel Celeron 900 @ 2.20GHz,$18.99,3945,566,397,cpus,1
4,low_end,MediaTek MT6739WA,NA,3946,23,397,cpus,4
1,low_end,AMD Athlon 64 3500+,$79.95*,3947,386,396,cpus,1
4,low_end,ARM ARMv7 rev 4 (v7l) 4 Core 1200 MHz,NA,3948,2,396,cpus,4
1,low_end,AMD Athlon 64 3700+,$89.95*,3949,108,394,cpus,1
2,low_end,VIA Nano X2 U4025 @ 1.2 GHz,NA,3950,2,393,cpus,2
1,low_end,AMD Opteron 150,$352.94,3951,2,393,cpus,1
1,low_end,Intel Xeon 3.80GHz,$851.00*,3952,2,393,cpus,2
1,low_end,AMD Opteron 148,NA,3953,4,392,cpus,1
1,low_end,Intel Celeron 807 @ 1.50GHz,NA,3954,2,392,cpus,2
4,low_end,"Qualcomm Technologies, Inc MSM8916",NA,3955,92,391,cpus,4
2,low_end,Intel Atom D525 @ 1.80GHz,NA,3956,312,390,cpus,4
4,low_end,QCT APQ8064 MTP,NA,3957,1,389,cpus,4
2,low_end,Intel Core Duo L2300 @ 1.50GHz,NA,3958,3,387,cpus,2
1,low_end,Intel Pentium 4 3.73GHz,NA,3959,4,385,cpus,2
1,low_end,AMD Turion 64 Mobile ML-44,NA,3960,3,384,cpus,1
2,low_end,Intel Core Duo T2350 @ 1.86GHz,NA,3961,59,384,cpus,2
2,low_end,Intel Pentium T2130 @ 1.86GHz,NA,3962,84,382,cpus,2
4,low_end,QCT APQ8064 AWIFI,NA,3963,2,382,cpus,4
2,low_end,AMD E1-1200 APU,NA,3964,701,378,cpus,2
2,low_end,Intel Atom E3825 @ 1.33GHz,$70.32*,3965,10,378,cpus,2
4,low_end,"Qualcomm Technologies, Inc APQ8016",NA,3966,36,378,cpus,4
1,low_end,AMD Athlon 64 3300+,NA,3967,10,375,cpus,1
1,low_end,Intel Xeon 3.40GHz,NA,3968,10,375,cpus,2
2,low_end,Intel Pentium D 805 @ 2.66GHz,NA,3969,136,374,cpus,2
1,low_end,Intel Celeron D 360 @ 3.46GHz,NA,3970,36,372,cpus,1
4,low_end,MediaTek MT8735B,NA,3971,5,371,cpus,4
1,low_end,Intel Celeron 827E @ 1.40GHz,NA,3972,3,371,cpus,1
2,low_end,AMD A4-1200 APU,NA,3973,106,369,cpus,2
1,low_end,Intel Celeron 440 @ 2.00GHz,$34.99,3974,63,368,cpus,1
4,low_end,MediaTek MT8167B,NA,3975,15,366,cpus,4
1,low_end,AMD Sempron 3600+,$15.00*,3976,32,364,cpus,1
1,low_end,AMD Turion 64 Mobile MK-38,NA,3977,30,362,cpus,1
2,low_end,Intel Core Duo T2400 @ 1.83GHz,$16.00*,3978,303,361,cpus,2
1,low_end,AMD Sempron 3800+,$14.99*,3979,4,360,cpus,1
1,low_end,Intel Pentium 4 3.80GHz,NA,3980,73,358,cpus,2
4,low_end,MT8735M,NA,3981,1,358,cpus,4
1,low_end,AMD Athlon II 160u,$29.99*,3982,20,358,cpus,1
2,low_end,AMD Athlon X2 Dual Core 3250e,NA,3983,40,357,cpus,2
1,low_end,Mobile AMD Athlon 64 3700+,NA,3984,3,356,cpus,1
2,low_end,Manta,NA,3985,3,356,cpus,2
2,low_end,Intel Atom 330 @ 1.60GHz,NA,3986,190,356,cpus,4
4,low_end,MediaTek MT6737M,NA,3987,3,355,cpus,4
4,low_end,ARM Cortex-A7 4 Core 1368 MHz,NA,3988,4,353,cpus,4
1,low_end,AMD V120,NA,3989,105,352,cpus,1
2,low_end,Intel Core Duo T2250 @ 1.73GHz,NA,3990,162,350,cpus,2
1,low_end,AMD Sempron LE-1200,$14.95*,3991,38,349,cpus,1
2,low_end,Intel Pentium T2080 @ 1.73GHz,$149.95*,3992,113,348,cpus,2
2,low_end,Intel Core Duo L2400 @ 1.66GHz,NA,3993,25,348,cpus,2
2,low_end,Intel Core2 Duo U7600 @ 1.20GHz,NA,3994,68,347,cpus,2
1,low_end,AMD Opteron 146,$35.00*,3995,2,346,cpus,1
1,low_end,Mobile Intel Pentium 4 3.33GHz,NA,3996,2,344,cpus,2
1,low_end,Intel Celeron 570 @ 2.26GHz,NA,3997,9,344,cpus,1
4,low_end,ARM Cortex-A53 4 Core 1152 MHz,NA,3998,11,343,cpus,4
2,low_end,AMD E-300 APU,NA,3999,966,342,cpus,2
2,low_end,Intel 2.80GHz,NA,4000,1,341,cpus,2
4,low_end,ARM Cortex-A7 4 Core 1300 MHz,NA,4001,7,341,cpus,4
2,low_end,Intel Atom N570 @ 1.66GHz,$86.00*,4002,113,341,cpus,4
1,low_end,AMD Athlon 64 4000+,$99.95*,4003,83,340,cpus,1
1,low_end,AMD Athlon II 170u,$24.00*,4004,73,340,cpus,1
4,low_end,Unisoc SC7731e,NA,4005,39,339,cpus,4
1,low_end,Intel Celeron 560 @ 2.13GHz,$69.95,4006,54,339,cpus,1
1,low_end,AMD Athlon TF-36,NA,4007,7,338,cpus,1
1,low_end,AMD Sempron M100,$12.00*,4008,37,338,cpus,1
1,low_end,AMD V160,NA,4009,62,337,cpus,1
4,low_end,Qualcomm MSM8928,NA,4010,3,337,cpus,4
1,low_end,AMD Turion 64 Mobile ML-40,NA,4011,8,336,cpus,1
1,low_end,Mobile AMD Sempron 3800+,NA,4012,5,335,cpus,1
4,low_end,ARM Cortex-A72 4 Core 1750 MHz,NA,4013,1,335,cpus,4
2,low_end,Intel Celeron N2805 @ 1.46GHz,NA,4014,37,335,cpus,2
1,low_end,AMD Turion 64 Mobile ML-37,$25.99*,4015,25,334,cpus,1
4,low_end,ARM Cortex-A35 4 Core 1296 MHz,NA,4016,1,334,cpus,4
1,low_end,AMD Turion 64 Mobile MK-36,NA,4017,62,334,cpus,1
1,low_end,AMD Athlon 64 3000+,$20.00*,4018,329,334,cpus,1
1,low_end,Mobile AMD Athlon 64 3400+,NA,4019,2,333,cpus,1
1,low_end,AMD Athlon 2850e,NA,4020,38,333,cpus,1
4,low_end,Qualcomm MSM8228,NA,4021,1,332,cpus,4
1,low_end,Intel Pentium 4 3.20GHz,NA,4022,918,331,cpus,2
2,low_end,Intel Pentium T2060 @ 1.60GHz,NA,4023,70,330,cpus,2
4,low_end,ARM Cortex-A35 4 Core 1200 MHz,NA,4024,1,329,cpus,4
2,low_end,VIA Eden X2 U4200 @ 1.0+ GHz,NA,4025,5,327,cpus,2
2,low_end,Intel Core Duo T2300 @ 1.66GHz,NA,4026,336,326,cpus,2
1,low_end,Mobile AMD Athlon 64 3200+,NA,4027,5,326,cpus,1
4,low_end,MT6735P,NA,4028,15,326,cpus,4
2,low_end,AMD Athlon X2 Dual Core L310,NA,4029,95,324,cpus,2
2,low_end,Intel Atom N2600 @ 1.60GHz,NA,4030,136,323,cpus,4
4,low_end,ARM Cortex-A53 4 Core 1368 MHz,NA,4031,1,322,cpus,4
4,low_end,Qualcomm MSM8226,NA,4032,3,322,cpus,4
4,low_end,"Qualcomm Technologies, Inc APQ8009",NA,4033,10,321,cpus,4
2,low_end,Intel Core Duo T2050 @ 1.60GHz,NA,4034,129,320,cpus,2
4,low_end,Rockchip RK3328,NA,4035,3,319,cpus,4
1,low_end,Intel Celeron 550 @ 2.00GHz,$54.95*,4036,92,319,cpus,1
1,low_end,AMD Athlon 64 3400+,$99.95*,4037,99,317,cpus,1
1,low_end,AMD Opteron 144,$29.95*,4038,2,316,cpus,1
1,low_end,AMD Sempron LE-1100,$34.95*,4039,47,315,cpus,1
1,low_end,AMD Turion 64 Mobile MT-37,NA,4040,4,315,cpus,1
1,low_end,Intel Pentium 4 3.60GHz,NA,4041,185,315,cpus,2
1,low_end,AMD Sempron 3300+,$20.00*,4042,13,315,cpus,1
2,low_end,AMD C-70 APU,NA,4043,127,314,cpus,2
1,low_end,Intel Celeron 540 @ 1.86GHz,$20.95,4044,74,314,cpus,1
1,low_end,Intel Celeron D 420 @ 1.60GHz,NA,4045,2,313,cpus,1
1,low_end,Mobile AMD Athlon 64 4000+,NA,4046,6,313,cpus,1
4,low_end,Samsung GrandPrimePlus LTE CIS rev04 board based o,NA,4047,1,312,cpus,4
2,low_end,AMD C-60 APU,NA,4048,454,311,cpus,2
4,low_end,MT6739WM,NA,4049,2,310,cpus,4
1,low_end,Intel Pentium 4 3.00GHz,NA,4050,2212,310,cpus,2
4,low_end,MT6735M,NA,4051,6,308,cpus,4
1,low_end,Intel Celeron 3.06GHz,NA,4052,84,307,cpus,1
4,low_end,ARM Cortex-A53 4 Core 1400 MHz,NA,4053,18,305,cpus,4
2,low_end,AMD Z-01,NA,4054,5,305,cpus,2
2,low_end,Intel Atom E3826 @ 1.46GHz,NA,4055,5,304,cpus,2
1,low_end,Mobile AMD Sempron 3600+,NA,4056,64,302,cpus,1
1,low_end,AMD Athlon II Neo K125,NA,4057,36,302,cpus,1
4,low_end,UNIVERSAL3475,NA,4058,20,301,cpus,4
1,low_end,AMD Sempron LE-1250,$99.99*,4059,87,301,cpus,1
4,low_end,Qualcomm MSM8926,NA,4060,6,300,cpus,4
2,low_end,AMD G-T40N,NA,4061,5,299,cpus,2
2,low_end,Intel Atom Z2760 @ 1.80GHz,NA,4062,35,298,cpus,4
1,low_end,AMD Sempron 3100+,$65.00*,4063,27,298,cpus,1
1,low_end,AMD Athlon II Neo K145,NA,4064,9,298,cpus,1
1,low_end,Intel Pentium 4 3.46GHz,NA,4065,3,295,cpus,2
1,low_end,AMD Athlon 64 2800+,$99.99*,4066,29,295,cpus,1
1,low_end,Intel Pentium 4 3.40GHz,NA,4067,626,295,cpus,2
4,low_end,Spreadtrum SC7731e,NA,4068,5,294,cpus,4
4,low_end,Qualcomm MSM8626,NA,4069,1,294,cpus,4
1,low_end,Mobile AMD Sempron 3300+,NA,4070,23,294,cpus,1
4,low_end,Rockchip RK3326,NA,4071,16,294,cpus,4
1,low_end,AMD Athlon 64 3200+,$149.95*,4072,416,293,cpus,1
1,low_end,AMD Athlon 64 3800+,$131.01*,4073,235,292,cpus,1
1,low_end,AMD Sempron 3400+,$86.68*,4074,103,292,cpus,1
4,low_end,"Qualcomm Technologies, Inc MSM8216",NA,4075,1,292,cpus,4
1,low_end,Intel Pentium M 2.10GHz,NA,4076,5,292,cpus,1
4,low_end,Qualcomm APQ8026,NA,4077,2,291,cpus,4
1,low_end,AMD Athlon 2800+,$109.95*,4078,2,291,cpus,1
1,low_end,Intel Celeron M 530 @ 1.73GHz,NA,4079,26,291,cpus,1
2,low_end,AMD C-60,NA,4080,16,290,cpus,2
2,low_end,AMD G-T40E,NA,4081,5,289,cpus,2
1,low_end,AMD Sempron SI-40,$12.00*,4082,33,288,cpus,1
1,low_end,AMD Turion 64 Mobile MT-32,NA,4083,7,286,cpus,1
1,low_end,AMD Turion 64 Mobile ML-32,NA,4084,34,285,cpus,1
2,low_end,Intel Atom N550 @ 1.50GHz,$86.00*,4085,83,283,cpus,4
1,low_end,Intel Celeron D 352 @ 3.20GHz,NA,4086,62,283,cpus,1
1,low_end,AMD Athlon XP 3100+,NA,4087,3,282,cpus,1
1,low_end,AMD Athlon XP 3200+,NA,4088,56,281,cpus,1
1,low_end,Intel Pentium M 1.80GHz,NA,4089,35,280,cpus,1
4,low_end,ARM Cortex-A53 4 Core 1200 MHz,NA,4090,18,280,cpus,4
1,low_end,Intel Celeron 430 @ 1.80GHz,$29.99,4091,187,280,cpus,1
4,low_end,ARM Cortex-A72 4 Core 800 MHz,NA,4092,1,279,cpus,4
1,low_end,AMD Turion 64 Mobile MT-34,NA,4093,5,279,cpus,1
1,low_end,VIA Nano L2100@1800MHz,NA,4094,2,279,cpus,1
1,low_end,Mobile AMD Sempron 3100+,NA,4095,10,277,cpus,1
1,low_end,AMD Turion 64 Mobile ML-30,NA,4096,14,277,cpus,1
1,low_end,AMD Turion 64 Mobile ML-34,NA,4097,22,277,cpus,1
1,low_end,AMD Athlon XP 2900+,NA,4098,3,276,cpus,1
1,low_end,AMD Athlon 2650e,$19.00*,4099,77,274,cpus,1
4,low_end,"Qualcomm Technologies, Inc MSM8909",NA,4100,34,271,cpus,4
1,low_end,Intel Pentium M 2.13GHz,NA,4101,73,271,cpus,1
4,low_end,ARM Cortex-A7 4 Core 1200 MHz,NA,4102,3,270,cpus,4
1,low_end,Intel Pentium M 2.00GHz,NA,4103,144,270,cpus,1
1,low_end,AMD Athlon Neo MV-40,NA,4104,79,270,cpus,1
1,low_end,Mobile AMD Sempron 3400+,NA,4105,18,269,cpus,1
4,low_end,ARM Cortex-A7 4 Core 1008 MHz,NA,4106,1,269,cpus,4
1,low_end,Mobile AMD Sempron 3000+,NA,4107,36,269,cpus,1
1,low_end,Intel Celeron 530 @ 1.73GHz,$13.00,4108,54,268,cpus,1
1,low_end,AMD Sempron SI-42,$29.99*,4109,123,268,cpus,1
1,low_end,Intel Celeron 743 @ 1.30GHz,NA,4110,41,268,cpus,1
1,low_end,AMD Sempron 3000+,$34.95*,4111,187,268,cpus,1
1,low_end,AMD Sempron 210U,NA,4112,7,267,cpus,1
1,low_end,Intel Celeron 3.20GHz,NA,4113,34,267,cpus,1
1,low_end,Intel Celeron M 723 @ 1.20GHz,NA,4114,7,267,cpus,1
2,low_end,AMD C-50,NA,4115,291,265,cpus,2
1,low_end,AMD Athlon TF-20,NA,4116,121,265,cpus,1
1,low_end,Intel Celeron 3.33GHz,NA,4117,4,263,cpus,1
1,low_end,VIA Eden C1050@1.06GHz,NA,4118,1,263,cpus,1
2,low_end,AMD Z-60 APU,NA,4119,4,262,cpus,2
1,low_end,AMD Athlon XP 3000+,$79.70*,4120,60,262,cpus,1
1,low_end,AMD Athlon XP 2800+,NA,4121,55,260,cpus,1
1,low_end,Intel Xeon 2.80GHz,NA,4122,4,260,cpus,2
1,low_end,Mobile AMD Sempron 2600+,NA,4123,2,256,cpus,1
1,low_end,AMD Athlon XP 2700+,$84.79*,4124,8,256,cpus,1
2,low_end,Intel Core Duo U2400 @ 1.06GHz,NA,4125,6,255,cpus,2
1,low_end,AMD Turion 64 Mobile ML-28,NA,4126,3,254,cpus,1
1,low_end,Intel Core Solo T1400 @ 1.83GHz,NA,4127,5,253,cpus,1
1,low_end,AMD Sempron 2600+,$34.95*,4128,50,253,cpus,1
1,low_end,Intel Celeron M 1.70GHz,NA,4129,14,252,cpus,1
2,low_end,msm8960dt,NA,4130,1,252,cpus,2
1,low_end,Intel Core2 Solo U3500 @ 1.40GHz,NA,4131,90,252,cpus,1
1,low_end,AMD Sempron LE-1150,$14.94*,4132,34,251,cpus,1
1,low_end,Intel Celeron D 356 @ 3.33GHz,NA,4133,63,251,cpus,1
1,low_end,AMD Sempron 3200+,$124.68*,4134,79,251,cpus,1
1,low_end,Intel Pentium 4 3.06GHz,NA,4135,273,249,cpus,2
4,low_end,ARM Cortex-A53 4 Core 1000 MHz,NA,4136,2,248,cpus,4
2,low_end,AMD GX-210JA SOC,NA,4137,1,248,cpus,2
2,low_end,SAMSUNG SERRANO,NA,4138,2,247,cpus,2
1,low_end,AMD Sempron M120,NA,4139,44,247,cpus,1
1,low_end,AMD Turion 64 Mobile MT-30,NA,4140,8,246,cpus,1
1,low_end,Mobile AMD Sempron 3200+,NA,4141,5,245,cpus,1
1,low_end,AMD Athlon XP2400+,NA,4142,2,243,cpus,1
1,low_end,AMD Athlon 64 2600+,NA,4143,1,243,cpus,1
1,low_end,AMD Sempron 2800+,$29.95*,4144,128,243,cpus,1
1,low_end,AMD Athlon XP 2600+,$23.03*,4145,77,242,cpus,1
1,low_end,Mobile AMD Athlon XP-M 2600+,NA,4146,6,241,cpus,1
1,low_end,Mobile AMD Athlon 2500+,NA,4147,2,241,cpus,1
1,low_end,Intel Celeron 807UE @ 1.00GHz,NA,4148,3,241,cpus,1
1,low_end,Intel Pentium M 1.50GHz,NA,4149,33,240,cpus,1
1,low_end,Intel Pentium M 1.70GHz,NA,4150,86,239,cpus,1
4,low_end,ARM Cortex-A7 4 Core 900 MHz,NA,4151,10,239,cpus,4
1,low_end,Intel Pentium SU2700 @ 1.30GHz,NA,4152,33,239,cpus,1
1,low_end,Mobile AMD Athlon XP-M 3000+,NA,4153,3,238,cpus,1
1,low_end,VIA Nano L2007@1600MHz,NA,4154,6,238,cpus,1
1,low_end,Mobile AMD Athlon XP-M 2800+,NA,4155,3,238,cpus,1
1,low_end,Intel Pentium M 1700MHz,NA,4156,22,237,cpus,1
1,low_end,Mobile AMD Sempron 3500+,NA,4157,68,237,cpus,1
1,low_end,Mobile AMD Athlon XP-M 2200+,NA,4158,2,237,cpus,1
1,low_end,Mobile AMD Sempron 2800+,NA,4159,12,237,cpus,1
1,low_end,Intel Pentium 4 2.80GHz,NA,4160,489,237,cpus,2
1,low_end,Intel Celeron 420 @ 1.60GHz,$49.95,4161,104,235,cpus,1
1,low_end,AMD Athlon XP 2400+,$79.99*,4162,58,234,cpus,1
4,low_end,Rockchip RK3229,NA,4163,3,234,cpus,4
1,low_end,Intel Core2 Solo U2100 @ 1.06GHz,NA,4164,3,233,cpus,1
1,low_end,Mobile AMD Athlon 4 2400+,NA,4165,2,233,cpus,1
2,low_end,Intel Atom D2500 @ 1.86GHz,NA,4166,37,233,cpus,2
1,low_end,Intel Celeron D 347 @ 3.06GHz,NA,4167,113,232,cpus,1
1,low_end,Mobile Intel Pentium 4 3.20GHz,NA,4168,7,232,cpus,2
1,low_end,AMD Sempron 3500+,$24.99*,4169,10,232,cpus,1
1,low_end,AMD Athlon XP 2500+,NA,4170,67,231,cpus,1
1,low_end,Intel Celeron 2.93GHz,NA,4171,38,230,cpus,1
1,low_end,Intel Celeron M 450 @ 2.00GHz,NA,4172,6,230,cpus,1
1,low_end,Intel Pentium M 2.26GHz,NA,4173,32,227,cpus,1
1,low_end,Mobile AMD Athlon XP-M 2500+,NA,4174,4,226,cpus,1
1,low_end,Mobile AMD Athlon XP-M 2400+,NA,4175,5,225,cpus,1
1,low_end,Intel Pentium M 1.40GHz,NA,4176,3,225,cpus,1
1,low_end,Intel Atom N470 @ 1.83GHz,NA,4177,7,224,cpus,2
1,low_end,Intel Celeron 2.53GHz,NA,4178,83,222,cpus,1
1,low_end,Intel Pentium M 1.86GHz,NA,4179,159,222,cpus,1
1,low_end,Intel Celeron M 360 1.40GHz,NA,4180,37,221,cpus,1
2,low_end,Intel Core Duo U2500 @ 1.20GHz,NA,4181,34,220,cpus,2
1,low_end,Mobile Intel Pentium 4 3.06GHz,NA,4182,16,220,cpus,2
1,low_end,Intel Celeron M 1500MHz,NA,4183,5,217,cpus,1
1,low_end,Intel Celeron M 1.50GHz,NA,4184,63,216,cpus,1
1,low_end,Intel Celeron M 520 @ 1.60GHz,NA,4185,67,215,cpus,1
1,low_end,Intel Pentium 4 2.60GHz,NA,4186,71,215,cpus,2
1,low_end,AMD Athlon XP 2200+,$84.95*,4187,45,214,cpus,1
1,low_end,Intel Celeron 723 @ 1.20GHz,NA,4188,15,213,cpus,1
1,low_end,AMD Athlon XP 2100+,$63.75*,4189,11,210,cpus,1
1,low_end,Intel Core Solo T1300 @ 1.66GHz,NA,4190,19,210,cpus,1
1,low_end,Intel Celeron 220 @ 1.20GHz,NA,4191,3,209,cpus,1
1,low_end,Intel Pentium M 1400MHz,NA,4192,15,208,cpus,1
4,low_end,ARM Cortex-A53 4 Core 1536 MHz,NA,4193,5,208,cpus,4
4,low_end,ARM Cortex-A53 4 Core 1333 MHz,NA,4194,1,207,cpus,4
1,low_end,AMD Sempron 2500+,$59.95*,4195,42,207,cpus,1
1,low_end,AMD Sempron 2300+,$45.00*,4196,8,207,cpus,1
1,low_end,Intel Celeron M 1.30GHz,NA,4197,8,205,cpus,1
1,low_end,Mobile Intel Pentium 4 2.80GHz,NA,4198,6,205,cpus,2
1,low_end,Intel Pentium M 1.73GHz,NA,4199,233,205,cpus,1
1,low_end,AMD Sempron 2400+,$12.99*,4200,22,205,cpus,1
1,low_end,AMD Athlon XP 1900+,$45.80*,4201,8,203,cpus,1
1,low_end,Intel Atom 230 @ 1.60GHz,NA,4202,60,203,cpus,2
1,low_end,Intel Atom N450 @ 1.66GHz,NA,4203,189,202,cpus,2
1,low_end,Intel Pentium M 1.20GHz,NA,4204,11,199,cpus,1
4,low_end,ARM Cortex-A72 4 Core 1850 MHz,NA,4205,2,199,cpus,4
1,low_end,VIA Nano U2500@1200MHz,NA,4206,2,199,cpus,1
4,low_end,RK30board,NA,4207,1,198,cpus,4
1,low_end,Intel Pentium M 1300MHz,NA,4208,2,197,cpus,1
1,low_end,Intel Celeron M 1300MHz,NA,4209,5,197,cpus,1
1,low_end,AMD Athlon L110,NA,4210,11,197,cpus,1
1,low_end,Intel Atom D425 @ 1.80GHz,$992.98*,4211,35,197,cpus,2
1,low_end,Intel Pentium M 1.30GHz,NA,4212,2,196,cpus,1
1,low_end,Mobile AMD Athlon XP-M 2000+,NA,4213,5,196,cpus,1
1,low_end,AMD E-240,NA,4214,75,195,cpus,1
1,low_end,AMD Athlon XP 1800+,$50.95*,4215,35,195,cpus,1
1,low_end,AMD Athlon XP 2000+,$58.99*,4216,53,195,cpus,1
1,low_end,Intel Pentium III 1400S @ 1400MHz,NA,4217,5,194,cpus,1
1,low_end,Intel Pentium M 1.60GHz,NA,4218,149,194,cpus,1
1,low_end,Intel Core Solo T1350 @ 1.86GHz,NA,4219,35,194,cpus,1
1,low_end,Mobile AMD Athlon XP-M 1800+,NA,4220,2,193,cpus,1
1,low_end,Intel Pentium III 1400 @ 1400MHz,NA,4221,4,193,cpus,1
1,low_end,Intel Pentium M 1600MHz,NA,4222,20,193,cpus,1
